R_SEQ_NO,CD_AREA,NO_EQUP_SE,SD_NM,SGG_NM,CD_EQUP,GB_ACMD,EQUP_NM,RDNMADR_CD,BDONG_CD,HDONG_CD,LOC_SFPR_A,SECT_EQUP,QTY_CPTY,XCORD,YCORD,XX,YY,CD_GUBUN
9802,1147000000,382,서울특별시,양천구,3,경로당,강월경로당,1147010300110040000009106,1147010300,1147061000,서울특별시 양천구 남부순환로82길 29(신월동),36,14,126.83645,37.51552,185540.5633,546238.6452,안전
9812,1147000000,386,서울특별시,양천구,3,경로당,갈산경로당,1147010100103300013000239,1147010100,1147068000,서울특별시 양천구 목동남로 90(신정동),178,69,126.86902,37.51098,188419.7794,545730.3092,안전
9813,1147000000,388,서울특별시,양천구,3,경로당,오금경로당,1147010100101900002000469,1147010100,1147068000,서울특별시 양천구 목동남로2길 50-5 (신정동),108,42,126.8638,37.50634,187957.6158,545216.4993,안전
9808,1147000000,369,서울특별시,양천구,1,학교,서울은정초등학교,1147010100102760002000250,1147010100,1147068000,서울특별시 양천구 목동남로 85(신정동),270,103,126.86726,37.51138,188264.517,545774.8707,안전
9807,1147000000,385,서울특별시,양천구,1,학교,서울지향초등학교,1147010100112840000000003,1147010100,1147064000,서울특별시 양천구 신정로11길 74(신정동),650,250,126.83716,37.51324,185603.5124,545985.9512,안전
9810,1147000000,373,서울특별시,양천구,1,학교,서울장수초등학교,1147010100112880002114692,1147010100,1147064000,서울특별시 양천구 신정로13가길 30(신정동),478,184,126.84494,37.51278,186290.9195,545933.619,안전
9806,1147000000,340,서울특별시,양천구,1,학교,신서고등학교,1147010100109840001000001,1147010100,1147065000,서울특별시 양천구 은행정로 42(신정동),2986,1148,126.85994,37.52383,187618.7921,547158.2861,긴급
9814,1147000000,384,서울특별시,양천구,3,경로당,단산경로당,1147010100102960119006144,1147010100,1147063000,서울특별시 양천구 신목로 58-12 (신정동),230,89,126.87398,37.52014,188859.6303,546747.0763,안전
9815,1147000000,367,서울특별시,양천구,4,관공서,신정4동주민센터,1147010100109490005002545,1147010100,1147065000,서울특별시 양천구 오목로34길 5(신정동),844,325,126.85582,37.52464,187255.3503,547248.6044,안전
9811,1147000000,387,서울특별시,양천구,3,경로당,목동2차우성아파트1단지경로당,1147010100103370002000004,1147010100,1147068000,"서울특별시 양천구 목동남로4길 6-46 (신정동, 목동2차우성아파트)",168,65,126.86521,37.50656,188082.071,545240.2613,안전
9816,1147000000,346,서울특별시,양천구,4,관공서,신정3동넒은들민원센터,1147010100112870005005517,1147010100,1147064000,서울특별시 양천구 남부순환로88길 5-7 (신정동),372,143,126.84152,37.51144,185988.6683,545785.2338,안전
9809,1147000000,372,서울특별시,양천구,1,학교,서울신은초등학교,1147010100107810014000001,1147010100,1147064000,서울특별시 양천구 신정이펜2로 30(신정동),650,250,126.83189,37.51408,185137.8354,546079.8656,안전
9818,1147000000,349,서울특별시,양천구,4,관공서,해누리타운(양천구청 별관),1147010100103220011000001,1147010100,1147067000,서울특별시 양천구 목동동로 81(신정동),396,152,126.86382,37.51604,187960.8389,546292.5724,안전
9821,1147000000,366,서울특별시,양천구,4,관공서,신정2동주민센터,1147010100103290009006187,1147010100,1147063000,서울특별시 양천구 목동동로 154(신정동),120,46,126.87055,37.51924,188555.8068,546647.9263,안전
9817,1147000000,348,서울특별시,양천구,4,관공서,양천구청 본관,1147010100103210004000689,1147010100,1147067000,서울특별시 양천구 목동동로 105(신정동),350,135,126.86663,37.51698,188209.4302,546397.4847,안전
9820,1147000000,365,서울특별시,양천구,4,관공서,신정1동주민센터,1147010100110510011006914,1147010100,1147062000,서울특별시 양천구 중앙로32길 1(신정동),140,53,126.85422,37.51859,187112.0994,546576.8973,안전
9819,1147000000,368,서울특별시,양천구,4,관공서,신정7동주민센터,1147010100103240005000610,1147010100,1147068000,서울특별시 양천구 목동동로 37(신정동),983,378,126.85964,37.5144,187590.7264,546111.1054,안전
9829,1147000000,370,서울특별시,양천구,1,학교,서울경인초등학교,1147010200109110004016150,1147010200,1147055000,서울특별시 양천구 안양천로 1009(목동),631,242,126.88626,37.53312,189946.6709,548185.6841,안전
9823,1147000000,347,서울특별시,양천구,7,기타시설,양천어르신종합복지관,1147010100103250003000283,1147010100,1147068000,서울특별시 양천구 목동로3길 106(신정동),119,46,126.85862,37.51043,187499.8092,545671.4176,안전
9828,1147000000,8,서울특별시,양천구,1,학교,정목초등학교 체육관,1147010200107570001000001,1147010200,1147054000,서울특별시 양천구 목동중앙로3길 30-10 (목동),120,46,126.87006,37.53652,188515.6179,548565.0614,안전
9830,1147000000,374,서울특별시,양천구,1,학교,신목중학교,1147010200109020001016101,1147010200,1147055000,서울특별시 양천구 목동중앙로 88(목동),735,282,126.87317,37.53683,188790.0312,548599.4405,안전
9831,1147000000,6,서울특별시,양천구,3,경로당,새말어르신사랑방,1147010200102300032020266,1147010200,1147052000,서울특별시 양천구 목동중앙본로2길 13-11 (목동),133,51,126.87011,37.5398,188520.803,548928.9907,안전
9822,1147000000,333,서울특별시,양천구,7,기타시설,신정종합사회복지관,1147010100109040004001669,1147010100,1147065000,서울특별시 양천구 신정중앙로 80(신정동),144,55,126.86049,37.52649,187668.361,547453.8408,안전
9832,1147000000,334,서울특별시,양천구,3,경로당,용왕어르신사랑방,1147010200105170021019421,1147010200,1147052000,서울특별시 양천구 목동중앙북로24길 1-31 (목동),95,36,126.87982,37.54619,189379.5992,549637.0617,안전
9824,1147000000,359,서울특별시,양천구,7,기타시설,신목종합사회복지관,1147010100112780001006188,1147010100,1147063000,"서울특별시 양천구 신목로 5(신정동, 목동삼성아파트)",176,68,126.8765,37.51693,189082.1143,546390.3855,안전
9827,1147000000,391,서울특별시,양천구,14,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",갈산문화예술센터,1147010100200740015000001,1147010100,1147068000,서울특별시 양천구 목동남로 106-23 (신정동),100,38,126.87071,37.51042,188569.3248,545668.3356,안전
9826,1147000000,350,서울특별시,양천구,14,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",양천구민체육센터,1147010100103220010000700,1147010100,1147067000,서울특별시 양천구 목동동로 87(신정동),644,247,126.86439,37.51654,188010.8453,546348.9906,안전
9825,1147000000,390,서울특별시,양천구,13,"연수,숙박",모카호텔,1147010100108980011001063,1147010100,1147065000,서울특별시 양천구 목동로 229(신정동),260,10,126.86362,37.52906,187945.5976,547737.8307,안전
9836,1147000000,354,서울특별시,양천구,4,관공서,목2동주민센터,1147010200105300006020299,1147010200,1147052000,서울특별시 양천구 목동중앙본로 120(목동),281,108,126.87164,37.54613,188657.0492,549631.2763,긴급
9837,1147000000,356,서울특별시,양천구,4,관공서,목4동주민센터,1147010200109040019017286,1147010200,1147054000,서울특별시 양천구 목동중앙로 25(목동),538,207,126.86834,37.53238,188362.9142,548106.2997,안전
9833,1147000000,379,서울특별시,양천구,3,경로당,청산어르신사랑방,1147010200107240001016439,1147010200,1147054000,서울특별시 양천구 목동중앙남로3가길 68(목동),97,37,126.86458,37.53854,188031.1121,548790.7245,안전
9834,1147000000,342,서울특별시,양천구,4,관공서,목5동주민센터,1147010200109080032000001,1147010200,1147055000,서울특별시 양천구 목동서로 41(목동),468,180,126.88174,37.53719,189547.6562,548637.8106,안전
9835,1147000000,357,서울특별시,양천구,4,관공서,목동보건지소,1147010200107170028018469,1147010200,1147053000,서울특별시 양천구 목동중앙본로7가길 11(목동),650,250,126.86698,37.5401,188243.486,548963.0111,안전
9838,1147000000,353,서울특별시,양천구,4,관공서,목1동주민센터,1147010200109190003020800,1147010200,1147051000,서울특별시 양천구 목동서로 192(목동),26,10,126.87114,37.53039,188610.3441,547884.7981,안전
9842,1147000000,16,서울특별시,양천구,1,학교,양강초등학교 체육관,1147010300104950001013386,1147010300,1147057000,서울특별시 양천구 오목로 101(신월동),613,236,126.84859,37.52415,186615.6861,547195.1965,안전
9840,1147000000,358,서울특별시,양천구,7,기타시설,목동종합사회복지관,1147010200105520001019780,1147010200,1147052000,서울특별시 양천구 목동중앙북로8길 104(목동),185,71,126.86633,37.54427,188186.914,549425.4368,안전
9844,1147000000,22,서울특별시,양천구,1,학교,강월초등학교 체육관,1147010300109870003000029,1147010300,1147061100,서울특별시 양천구 신월로 97(신월동),796,306,126.83473,37.5159,185388.6128,546281.3325,안전
9846,1147000000,320,서울특별시,양천구,1,학교,양원초등학교,1147010300100400001000003,1147010300,1147058000,서울특별시 양천구 화곡로 16(신월동),662,255,126.82304,37.53865,184360.5434,548808.5349,안전
9848,1147000000,351,서울특별시,양천구,1,학교,신월중학교,1147010300100170006009875,1147010300,1147060000,서울특별시 양천구 남부순환로29길 25(신월동),723,278,126.82887,37.54103,184876.0783,549071.573,안전
9843,1147000000,18,서울특별시,양천구,1,학교,강서초등학교 체육관,1147010300104410000010754,1147010300,1147059000,서울특별시 양천구 오목로 31(신월동),663,255,126.84006,37.52201,185861.2523,546959.164,안전
9839,1147000000,355,서울특별시,양천구,4,관공서,목3동주민센터,1147010200106420001000001,1147010200,1147053000,서울특별시 양천구 목동중앙남로16나길 55(목동),125,48,126.8644,37.54478,188016.9633,549483.2542,안전
9847,1147000000,321,서울특별시,양천구,1,학교,신남초등학교,1147010300105870000000001,1147010300,1147061000,서울특별시 양천구 남부순환로83길 44(신월동),198,75,126.84425,37.51604,186230.695,546296.2077,안전
9845,1147000000,319,서울특별시,양천구,1,학교,양강중학교 체육관,1147010300104990002000001,1147010300,1147057000,서울특별시 양천구 중앙로 319(신월동),684,263,126.85032,37.52444,186768.5773,547227.5823,안전
9841,1147000000,378,서울특별시,양천구,14,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",목동문화체육센터,1147010200109460001000001,1147010200,1147052000,서울특별시 양천구 목동중앙본로 73(목동),620,238,126.86905,37.54279,188427.0034,549261.6756,안전
9853,1147000000,375,서울특별시,양천구,1,학교,서울신원초등학교,1147010300102020001012807,1147010300,1147058000,서울특별시 양천구 남부순환로58길 32(신월동),580,223,126.83053,37.52929,185020.382,547768.5756,안전
9849,1147000000,352,서울특별시,양천구,1,학교,신화중학교,1147010300100170007000002,1147010300,1147060000,서울특별시 양천구 남부순환로29길 35(신월동),589,227,126.83004,37.54069,184979.3419,549033.8695,안전
9850,1147000000,338,서울특별시,양천구,1,학교,강신초등학교 교사시설,1147010300100060007009701,1147010300,1147060000,서울특별시 양천구 월정로 280(신월동),120,46,126.82945,37.54254,184927.4404,549239.0554,안전
